netflix_url,casts,image_url,id,mood_tag,name,index,synopsis,genres,creators
https://www.netflix.com/title/80236319,"Jessie Mei Li, Archie Renaux, Ben Barnes",https://occ-0-102-1723.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABQKR9rXi2zFA8H3aD1xeCM_o3ineYNDMo6sFEANjz5erq6b2rUs9q2G77YYRqZHH20LUY95dzHpWETjtyL43ZKynzP86jT5TCtwNgLA2LdIYvWmabPKMObcz2Gpn.jpg?r=b28,80236319,Ominous,Shadow and Bone,128,Dark forces conspire against orphan mapmaker Alina Starkov when she unleashes an extraordinary power that could change the fate of her war-torn world.,"Fantasy TV Shows, TV Shows Based on Books, Teen TV Shows, TV Dramas",
https://www.netflix.com/title/80117470,"Dylan Minnette, Katherine Langford, Alisha Boe",https://occ-0-102-1723.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABY0AeqN391JQuluZfPUdfw55iSitKKH2zUJjxh_Ao1xtxRYbWcGwO5GnpqHIgtmUrvfH4k51nli_gyGMLn_EVj6dKxi_xkWTchZ0NFNO44j1XUVVfAJgscELL9EU.jpg?r=753,80117470,"Emotional, Dark, Suspenseful",13 Reasons Why,129,High school student Clay Jensen lands in the center of a series of heartbreaking mysteries set in motion by a friend's tragic suicide.,"TV Mysteries, Courtroom TV Shows, TV Shows Based on Books, Teen TV Shows, TV Dramas",Brian Yorkey
https://www.netflix.com/title/81044551,Michelle Buteau,https://occ-0-102-1723.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABauJd9PLMRPSYbcckdgGWjTRUBiBu5Lvh51unZ6C6xzr0yVwE6M6MvWnIVTAC4Fi8BErHcs3HVPyaedBxsyxSTuphihfiZfrNZ-LRA0NgF7ng066NWT3HPA1_31s.jpg?r=20d,81044551,Scandalous,The Circle,130,"Status and strategy collide in this social experiment and competition show where online players flirt, befriend and catfish their way toward $100,000.","Competition Reality TV, Reality TV",
https://www.netflix.com/title/81044547,"Ama Qamata, Khosi Ngema, Gail Mabalane",https://occ-0-102-1723.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABauTxNt8FmC9bknhFSGn5nPFmpfZodpJS0HZfJx4Ti71zzL_82tug_hovxP4q7_KhmKH3HLvzsBSkiU29P7vJYjgHXW3CKYwzvWIt1-oh9GtA65eid5QOO5fZjuZ.jpg?r=a85,81044547,Suspenseful,Blood & Water,131,"After crossing paths at a party, a Cape Town teen sets out to prove whether a private-school swimming star is her sister who was abducted at birth.","South African, TV Mysteries, Teen TV Shows, TV Dramas",
https://www.netflix.com/title/81354739,"Kim Yo-han, So Joo-yeon, Yeo Hoi-hyun",https://occ-0-102-1723.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABQF-7Xs1TNyIv4kHHLSybASZPyvDBBgXwgrU8nD2ZZpIZZmxkwH8VUGRFoW6FGXc7uCLQZ8wMauMqfBbXS7fKlSW04uZpwqwhMGRfU9CHSP4m2k7WFVTMXH3yPSs.jpg?r=399,81354739,"Swoonworthy, Charming, Romantic",A Love So Beautiful,132,"Love is as tough as it is sweet for a lovestruck teenager, whose relationship with her next-door neighbor transforms as they grow into adulthood.","Korean, Romantic TV Comedies, TV Shows Based on Books, Teen TV Shows, TV Comedies","Seo Min-jeong, Jang Yu-yeon, Choi Yoo-jeong"
https://www.netflix.com/title/80050063,"Yuki Kaji, Sora Amamiya, Misaki Kuno",https://occ-0-102-1723.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABWRbwF8lF0XFKnwQcOGKnDlraEBydvx2EpQrtRlZNqnmIvH8Q6ufN8oTsf3t7miwQTVcF5AR7xsSEBSoRuokjU03paeQRjUgvMDwQ7UAH_u41p7jG-AO0rbnskaH.jpg?r=914,80050063,Exciting,The Seven Deadly Sins,133,"When a kingdom is taken over by tyrants, the deposed princess begins a quest to find a disbanded group of evil knights to help take back her realm.","Japanese, TV Shows Based on Manga, Anime Series, Shounen Anime, Action Anime, Fantasy Anime",
https://www.netflix.com/title/80179831,"Kazuyuki Okitsu, Tomokazu Sugita, Daisuke Ono",https://occ-0-102-1723.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABbZtC0wrkrZTzB8TLkkcdq_3oo0yOLLCWYVHOKUpn4QK5hT8v41EEDBVZ7fcMh55hD5Vl3HUNzxjk3zIPSOSgQjNdy-yZf00KdrG4NFwj-i2zhUzkoe9ORV0pxbOfSW7RQ.jpg?r=acc,80179831,Exciting,JoJo's Bizarre Adventure,134,Multiple generations of the Joestar family -- all with the same nickname -- confront supernatural villains through a series of time periods.,"Japanese, TV Shows Based on Manga, Anime Series, Shounen Anime, Action Anime, Fantasy Anime",
https://www.netflix.com/title/80204451,"Nobunaga Shimazaki, Akio Otsuka, Takayuki Sugo",https://occ-0-102-1723.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABaN22ejU_36I_Xv514rFdeBjOTFPNtnuu0n8IZx4yp0oNgHwcB6FWU16kdR1geYDOxy-pxagxjdfFWISjJ6ZeNQ-4oux6Mkip5SeBApaQ-ii0uzuE1-nNgYc-8cG.jpg?r=37b,80204451,"Violent, Exciting",BAKI,135,"While martial arts champion Baki Hanma trains hard to surpass his legendary father, five violent death row inmates descend upon Tokyo to take him on.","Japanese, TV Shows Based on Manga, Anime Series, Shounen Anime, Action Anime",
https://www.netflix.com/title/80095241,"Richard Armitage, James Callis, Alejandra Reynoso",https://occ-0-102-1723.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABXNi36Aq1xxUm8k7dj9B4matA-SGd2U2ITfnX3WO3S7lZKHryRQFWkZdAXI_gsW8rgQ7NhIOhqiC6gJc37oKqquSAktyoiTBMA14-WUm5MLUsvcJuKYLuDMNq_FL.jpg?r=8d8,80095241,"Violent, Scary, Dark",Castlevania,136,A vampire hunter fights to save a besieged city from an army of otherworldly beasts controlled by Dracula himself. Inspired by the classic video games.,"Horror Anime, TV Horror, Anime Series, Anime based on a Video Game, Action Anime",Warren Ellis
https://www.netflix.com/title/81236338,"Nobunaga Shimazaki, Akio Otsuka, Hochu Otsuka",https://occ-0-102-1723.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABc6JU5nkcOQ5N7mQiOY_0yNGkjTrqvyCG7QsXFvUpoFr-GBfKPHaNtH83oqMO6QWZ_NC0xUfTZgjgR6hDIGFKVx6Y0TKyvqazIXmerm2eFptOB-ccCc78m0ff9xZ.jpg?r=a08,81236338,Exciting,Baki Hanma,137,"To gain the skills he needs to surpass his powerful father, Baki enters Arizona State Prison to take on the notorious inmate known as Mr. Unchained.","Japanese, TV Shows Based on Manga, Anime Series, Shounen Anime, Action Anime",
https://www.netflix.com/title/80175351,"Saori Hayami, Minami Tanaka, Tatsuya Tokutake",https://occ-0-102-1723.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABfhD6VhazeV2nHojAUTpxsF2dcAX1V7P7pDlacGrJtApgUqMt6_9FAoKcTLEEDyCW_sVkO_S_I1zIf4KB2QnA1IhkGq5PVh_-tmTgSAZPJ0Srim4MDaLWxL3oeJj.jpg?r=b8c,80175351,Exciting,Kakegurui,138,"High roller Yumeko Jabami plans to clean house at Hyakkaou Private Academy, a school where students are evaluated solely on their gambling skills.","Japanese, Mystery & Thriller Anime, TV Shows Based on Manga, TV Thrillers, Anime Series, Shounen Anime, Drama Anime",
https://www.netflix.com/title/81054847,"Chikahiro Kobayashi, Sayaka Senbongi, Yuki Ono",https://occ-0-102-1723.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABRiBW_KWlbU7lauPLlA3Yt54p_pk5ChFBsX4zBAntWD3HxpoWNXd4PCAHlkbEVwg0613Jum4q0u_Kl9UpjZImh3WsqJg3xat_ZUyjYJUZrAX0F2wka8UUkwEjJKJ.jpg?r=c83,81054847,,BEASTARS,139,"In a world where beasts of all kinds coexist, a gentle wolf awakens to his own predatory urges as his school deals with a murder within its midst.","Japanese, TV Shows Based on Manga, Anime Series, Shounen Anime, Drama Anime, Fantasy Anime",
https://www.netflix.com/title/81228573,"Aoi Koga, Gakuto Kajiwara, Rie Murakawa",https://occ-0-102-1723.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABRFbNfrflnqwCOOR_rjYr1uaTwOwHM2_DUszRUTxBwOblsJVJLOgD5_NLpcbQtuf4mMtXb5oAqTqAec94__xUAbgq3TL1lCrAzrIi7iqRutlZFFZOerutpFjzJU5.jpg?r=b44,81228573,,Komi Can't Communicate,140,"At a high school full of unique characters, Tadano helps his shy and unsociable classmate Komi reach her goal of making friends with 100 people.","Japanese, TV Shows Based on Manga, Anime Series, Shounen Anime, Comedy Anime",
https://www.netflix.com/title/81043571,"Haruka Shiraishi, Shiki Aoki, Akira Sekine",https://occ-0-102-1723.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABfpoUkt9QWLB2_dPzKigYkdB_21aj-ShfYb4Msbkyq9mx_PCZw27PLoj-U67qoiARKyElXcur7Fo4RYW-usfKLeCGbqNWjA-NVe8zaigv-7hoCpnriqN2TpEESXt.jpg?r=cb2,81043571,Suspenseful,High-Rise Invasion,141,"High schooler Yuri finds herself atop a skyscraper in a strange world, where she must survive against masked assailants bent on killing their prey.","Japanese, Mystery & Thriller Anime, TV Shows Based on Manga, TV Thrillers, Anime Series, Action Anime, Sci-Fi Anime",
https://www.netflix.com/title/80156387,"Megumi Han, Fumiko Orikasa, Michiyo Murase",https://occ-0-102-1723.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABWSjfgtbfHn42-dOlZuo6soYlC7wcrC6eoVY3ie7I9fURAzhKWo0Ud_hfZQSmZnEAw98BCRN8zIY_GLcMz6ZRysAhxBPK81ELkX4_fIt57YcpnRmvkHPRhtMhBnu.jpg?r=45b,80156387,"Feel-Good, Exciting",Little Witch Academia,142,"Akko enrolls at the Luna Nova Witchcraft Academy. She's not the best student, but her bright attitude is the key to her and her friends' success.","Japanese, Family Watch Together TV, Anime Series, Fantasy Anime",
https://www.netflix.com/title/80992228,"Tatsuhisa Suzuki, Cho, Jouji Nakata",https://occ-0-102-1723.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABfRjmUwhMoYRwP7YoUm-PfXihFFJ0Ln51z8XY7mmud2alFGJ-XJndJqMXrZsa9OtMO5xdm-CAl3A88X8TNnzcnnPczYAtR1yiOACk7vtkLxm5HUKpIZWjqXkxzGm.jpg?r=bef,80992228,"Violent, Exciting",KENGAN ASHURA,143,"Ohma Tokita enters a hidden world where corporate disputes are settled in brutal gladiator bouts. Forget the money, he just wants to fight -- and win.","Japanese, TV Shows Based on Manga, Anime Series, Action Anime",
https://www.netflix.com/title/81281579,"Miyuki Sawashiro, Tomoyo Kurosawa, Tomokazu Seki",https://occ-0-102-1723.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABboaDg6Knz45ZEx4iSBJnnG3_U0KNEiKywSxVH1D4XHh1R55QHm8liIu_wCtNaYkWta8iT1SoAbGFbVzNKUGxB8pepS5DgVPWpMkUEi_KfeKkDan3o5TdQOWTfwx.jpg?r=d6c,81281579,Exciting,Record of Ragnarok,144,"Before eradicating humankind from the world, the gods give them one last chance to prove themselves worthy of survival. Let the Ragnarok battles begin.","Japanese, TV Shows Based on Manga, Anime Series, Seinen Anime, Action Anime, Fantasy Anime",
https://www.netflix.com/title/80198505,"Kaolip, Komegumi Koiwasaki, Maki Tsuruta",https://occ-0-102-1723.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABbziKQIpMTVlneKcPX1wB5CYd6rAebc73oGIkIDERQmBFKjWdm8OLi-IwMG_WduSeJr447lXgkxYTNa5Bsh60ITBg1_HKY2I28D4VvcDqgjtl7HUaGkT23pOnh-s.jpg?r=9b3,80198505,"Deadpan, Offbeat",Aggretsuko,145,"Frustrated with her thankless office job, Retsuko the Red Panda copes with her daily struggles by belting out death metal karaoke after work.","Japanese, Anime Series, Adult Animation, Comedy Anime",
https://www.netflix.com/title/81261630,"Takuma Terashima, Mikako Komatsu, Rie Kugimiya",https://occ-0-102-1723.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABRzhurY9HYzswI2aZ7OQLO69hi9tlxVSsIsMS9W-0vwRXgKfWCFuP1gnGEFTgrussAeYQFWd4ApsmfK_1r0Fw27My9Z7bpuX2aQOEdXZZ2mnwvg6jVv4i4-CCsDM.jpg?r=a6e,81261630,Exciting,EDENS ZERO,146,"Aboard the Edens Zero, a lonely boy with the ability to control gravity embarks on an adventure to meet the fabled space goddess known as Mother.","Japanese, TV Shows Based on Manga, Anime Series, Shounen Anime, Action Anime, Sci-Fi Anime",
https://www.netflix.com/title/80057968,"Laura Bailey, Kate Higgins, Alex Cazares",https://occ-0-102-1723.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABci7Da1zL5N5LRuCJjVA-MPu4EGh8ekdtnAotiYL_KbrhnKJoTaeEgF6fEC82_AUoKVSwlJ6X2znliQ3pLQALEFWW3kKEoO3ol4CtpRqnRBJ3SM_btEqkNBuiNji.jpg?r=74d,80057968,Exciting,Glitter Force,147,Five preteen girls learn they're a legendary superhero squad known as the Glitter Force. Their mission? To defend Earth from evil fairy-tale villains.,"Kids' TV, TV Cartoons, Anime Series, Fantasy Anime",
https://www.netflix.com/title/81435227,"Kevin Hart, Alfre Woodard, Lil Rel Howery",https://occ-0-102-1723.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABdhxvh8D1zGB9GioYZRESxfCtOnCI8ikX_D3gJNhlI3yCptpdVRo0jt5W9V0zCZN7w9R1MM0jXdxKuxTc8tySkI4LPhA1SL4S0XMYzmggDkCzSij3YQaksik3T7V.jpg?r=182,81435227,"Heartfelt, Emotional, Feel-Good",Fatherhood,148,"A widowed new dad copes with doubts, fears, heartache and dirty diapers as he sets out to raise his daughter on his own. Inspired by a true story.","Movies Based on Real Life, Movies Based on Books, Dramas",
https://www.netflix.com/title/80200047,"Maxwell Simba, Chiwetel Ejiofor, Aïssa Maïga",https://occ-0-102-1723.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABcue5KNUhuHRx8b43HhOSKvB9c4OWS48d7f5ms2p99G-wmge6pJNwN40QUiZ_WjdS9m6LphHEmerqv88r2JYCNRm-78qq8_2W4ffPyoh3d8nGkcljHRUKCS3FMaQ.jpg?r=787,80200047,"Heartfelt, Intimate, Inspiring, Feel-Good",The Boy Who Harnessed the Wind,149,"Inspired by a science book, 13-year-old William Kamkwamba builds a wind turbine to save his Malawian village from famine. Based on a true story.","Social Issue Dramas, Family Movies, Movies Based on Real Life, Movies Based on Books, Children & Family Movies, Dramas, Independent Movies",
https://www.netflix.com/title/80169469,"Douglas Booth, Iwan Rheon, Colson Baker",https://occ-0-102-1723.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABXpFezyU7U5T7UIy_HcxVyEE2pzHvp-xwZ4HDfPItO8DHRSz_F4rFF3Vy9LNxpgkPIPd3U8yaZ1uryvATbhAd_bBxyNXOnvVLv4xVSNjBj2mXS6813HuhjSOPmV1.jpg?r=73c,80169469,,The Dirt,150,"In this unflinching biopic based on Mötley Crüe's best-selling book, four LA misfits navigate the monster highs and savage lows of music superstardom.","Music & Musicals, Movies Based on Real Life, Movies Based on Books, Comedies, Dramas, Music",
https://www.netflix.com/title/81298682,"Jimmy Gonzales, Dennis Quaid, Anthony Gonzalez",https://occ-0-102-1723.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABfoUXTwfWBM3Oains0swxhqyMPOVqvD5jQmr_9yRay81mCU4136E6mxKNq7J6ZGqQnJIaPby1zPreKfLZwOGdkxEANrJaXh-JHjobgQpv9Co5pm-bhN2nxJ5Vlsj.jpg?r=aa0,81298682,"Heartfelt, Inspiring, Emotional, Feel-Good",Blue Miracle,151,"To save their cash-strapped orphanage, a guardian and his kids partner with a washed-up boat captain for a chance to win a lucrative fishing competition.","Family Movies, Movies Based on Real Life, Children & Family Movies, Dramas, Faith & Spirituality",
https://www.netflix.com/title/81473628,"Sandra Ng, Louis Cheung, Leung Chung-hang",https://occ-0-102-1723.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABQRSymqGhDEDVcjeQrnUS5vepkLisFUPa9rSrFnYlRNNErgBjd89oUuq2CkHyR_0xPRkS9K1TcO0HuUXoykwPK9-2sTgN0XYO0dWGKJTC0goYcocXeHGtjz4_Iuw.jpg?r=bd3,81473628,"Heartfelt, Inspiring, Emotional, Feel-Good",Zero to Hero,152,This film chronicles record-breaking Paralympian So Wa-wai’s relationship with his mother as they overcome hurdles in their lives. Based on a true story.,"Hong Kong, Movies Based on Real Life, Chinese Movies, Dramas, Tearjerkers, Sports Movies, Sports Dramas",
https://www.netflix.com/title/80995799,"Spencer Locke, Missi Pyle, Sherri Shepherd",https://occ-0-102-1723.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABVs8YTNm8xjNTEruNrXHYE3vITo853Sa7SL3MXhwyh87ZTn4whKa6Hz2_6RXTojr58zrD32RYfkv26gKDLEUcEmR9mnI9jIDr1Ea2J6ui_SQxIHZNF7B4vZ_b7KS.jpg?r=270,80995799,"Heartfelt, Inspiring, Emotional, Feel-Good",Walk. Ride. Rodeo.,153,"In the wake of an accident that leaves her paralyzed, a champion rodeo rider vows to get back on her horse and compete again. Based on a true story.","Family Movies, Movies Based on Real Life, Children & Family Movies, Dramas, Tearjerkers",
https://www.netflix.com/title/81028570,"Zac Efron, Lily Collins, Kaya Scodelario",https://occ-0-102-1723.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABYXKX3YL3xVoV-nPJTG2rmVLKigjIn6FmBEYo-sSXFG44Z6JTjqbcxopwoceSctBoTiDafJ7PuAri-PhZ7-cs273fX7gGsznLd5WkWfu0QegRFgOaH9MtdF39d75.jpg?r=d7d,81028570,"Ominous, Dark","Extremely Wicked, Shockingly Evil and Vile",154,Single mother Liz falls for Ted Bundy and refuses to believe the truth about his crimes for years. A drama based on a true story.,"Courtroom Movies, Movies Based on Real Life, Dramas, Independent Movies",
https://www.netflix.com/title/80223927,"Amy Ryan, Gabriel Byrne, Thomasin McKenzie",https://occ-0-102-1723.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABcMrD-d0RCFN_koJZQ83CCm9Ofq6k4G3ChNcumZKXcg1PyQSbwwyGSP9LZKjCuuQotrAmH1BAOED1eivrozwTRhN0EFVdGy-hve4hZoIEuHk3k7nhL2mRJn-N7UL.jpg?r=69b,80223927,Dark,Lost Girls,155,"Desperate to find her missing daughter, a mother fights to uncover the truth — and helps expose a string of unsolved murders. Based on a true story.","Mysteries, Movies Based on Real Life, Movies Based on Books, Dramas",
https://www.netflix.com/title/80041653,"Jamie Dornan, Guillaume Canet, Emmanuelle Seigner",https://occ-0-102-1723.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABZkj71tcIx_HeQ342jt_kGkQPTTS7UaFJrtewMCR5In2ZZ-M4EKEOr6yU-t2xr5koP8HaHMGnd5mYcWry-kvmCAeQoK0ewLtMfqS0plmnqgYgwwsyWSR48cSnB0-.jpg?r=e9d,80041653,"Gritty, Exciting",The Siege of Jadotville,156,"Besieged by overwhelming enemy forces, Irish soldiers on a U.N. peacekeeping mission in Africa valiantly defend their outpost in this true story.","Irish, Military Movies, Movies Based on Real Life, Movies Based on Books, Action & Adventure, Dramas",
https://www.netflix.com/title/80174451,"Anthony Hopkins, Jonathan Pryce, Juan Minujín",https://occ-0-102-1723.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABaSjvCYXfJXX7Qi75DW5-fQkVTphUnK4Y3MkPEZmCWjXH_2dNlcz_aFQ-YZnC6xxRAZSVp58MGgxj3xWAOALgLPIGijpxf51wlYVOGvgyAjgOPtJh-Nn-gC2HLS9.jpg?r=c89,80174451,"Witty, Cerebral, Heartfelt, Feel-Good",The Two Popes,157,"At a key turning point for the Catholic Church, Pope Benedict XVI forms a surprising friendship with the future Pope Francis. Inspired by true events.","Movies Based on Real Life, Dramas",
https://www.netflix.com/title/81071970,"Amy Adams, Glenn Close, Gabriel Basso",https://occ-0-102-1723.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABTwmOPokLgS2mKmEg64hLKfZTKQXAIFf6EITA3bxN-ekHClyplWGU4_5vPvz8cCCLsUohEp7DTxO4HRSZw5dfKF64tuo_Bdn3vGNAWtczCM1I2rA1t72VCNz1JGu.jpg?r=1c1,81071970,"Intimate, Emotional",Hillbilly Elegy,158,"An urgent phone call pulls a Yale Law student back to his Ohio hometown, where he reflects on three generations of family history and his own future.","Social Issue Dramas, Movies Based on Real Life, Movies Based on Books, Dramas",
https://www.netflix.com/title/80226212,"Michael Keaton, Stanley Tucci, Amy Ryan",https://occ-0-102-1723.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABRdoANG4dlsgPY-xf8d0dFzJorUcqob97mai4xu8AIXYvSYch1ZoRqQiQMrB6SA0XQ1DQYSCO41kKE-DBBFcJ4HhYVTk1dgUFZvqpV9A1w-DHljkMw98RNgM7ACz.jpg?r=30c,80226212,Emotional,Worth,159,"In the wake of the Sept. 11 attacks, a lawyer faces an emotional reckoning as he attempts to put a dollar value on the lives lost. Based on real events.","Social Issue Dramas, Movies Based on Real Life, Movies Based on Books, Dramas, Tearjerkers",
https://www.netflix.com/title/80210932,"Jonas Strand Gravli, Anders Danielsen Lie, Jon Øigarden",https://occ-0-102-1723.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABZ1nugECWV-devM7xjbvuakX1ZczZTV9rhixdk9Tec2CQ59zDb-Za8u8Cy79-MeoUNhSdzfF_4eWlAvuNiD12kPSm4EUgZBDHqDQXd-c0G2lGUHQh7QANBG6FZox.jpg?r=d90,80210932,"Cerebral, Gritty",22 July,160,"After devastating terror attacks in Norway, a young survivor, grieving families and the country rally for justice and healing. Based on a true story.","Social Issue Dramas, Courtroom Movies, Movies Based on Real Life, Movies Based on Books, Dramas, Thriller Movies",
https://www.netflix.com/title/80242926,"Vanessa Hudgens, Sam Palladio, Nick Sagar",https://occ-0-102-1723.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABRnoOVEUU5mPxoY2vWhIcR5KfaCe8-XXDQj7F67jxLxADQQBaPZXKzF0zEjAr0FPf4dZT_YDaoLLNk4_c6gfbJoq1GhmfL-qkCZxfW1n5-if1lCHOaD4vvFgSEno.jpg?r=8ce,80242926,"Charming, Feel-Good, Romantic",The Princess Switch,161,"When a down-to-earth Chicago baker and a soon-to-be princess discover they look like twins, they hatch a Christmastime plan to trade places.","Family Movies, Children & Family Movies, Dramas, Romantic Movies",
https://www.netflix.com/title/80160759,"Rose McIver, Ben Lamb, Alice Krige",https://occ-0-102-1723.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABXlEWR1rDuLh4o7sbyireA0A22UVHrNiaFJEzyAOeKRObA-i72kudV-TsslqJXTsKM2I3Pak5J9iIhPAbEY47LQ-_E-TGGmfxjij9wASAaNEuTgNrX9vf0uZkAL-.jpg?r=63f,80160759,"Charming, Feel-Good, Romantic",A Christmas Prince,162,Christmas comes early for an aspiring young journalist when she's sent abroad to get the scoop on a dashing prince who's poised to be king.,"Family Movies, Children & Family Movies, Dramas, Romantic Movies",
https://www.netflix.com/title/80177441,"Eliza Taylor, Jake Lacy, Andie MacDowell",https://occ-0-102-1723.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABSh4CG0QRpXX4Mr7E_V6mEsvIpECTq_B-Hpth62H3H0G70sZ-R8KrBWJe1x-37_zuZ0UTmufH-eSu2Xrvq2gbODHJzSIIGBgD3IMriLza8aP8tgU_TfLNh7Ig7sG.jpg?r=c87,80177441,"Charming, Feel-Good, Romantic",Christmas Inheritance,163,"To inherit her father's company, socialite Ellen must first visit his small hometown, where she learns the value of hard work and helping others.","Canadian, Dramas, Romantic Movies",
https://www.netflix.com/title/81029841,"Rose McIver, Ben Lamb, Alice Krige",https://occ-0-102-1723.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABZOugcGJPL7ela10MlHUFbU6QZFyuFAwLsswjOlJSzcMesEqmZGIfklOkUNHajt-UAH2Y3Ehe0bxjwwZsWxns2f1HEPIOuBTT91sOD5rpmdm14jINkVO4RDxfXeP.jpg?r=5c6,81029841,"Charming, Heartfelt, Feel-Good, Romantic",A Christmas Prince: The Royal Baby,164,"Christmas brings the ultimate gift to Aldovia: a royal baby. But first, Queen Amber must save her family and kingdom by unwrapping a monarchy mystery.","Family Movies, Children & Family Movies, Dramas, Romantic Movies",
https://www.netflix.com/title/81033865,"David Spade, Lauren Lapkus, Nick Swardson",https://occ-0-102-1723.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABY2yxZsyZdaV6AdjlymWgai1LDLFkivOCeVppyVMg3YxfmXZoycC82aOqz-AF93_HWkoKXleM86JbI3kyAIt6JFX0v8HHvZlRAjhgwC5FXSL-zTw-cPes38NGQ7-.jpg?r=0bb,81033865,"Raunchy, Quirky, Goofy, Romantic",The Wrong Missy,165,"Tim thinks he's invited the woman of his dreams on a work retreat to Hawaii, realizing too late he mistakenly texted someone from a nightmare blind date.","Romantic Comedies, Comedies, Late Night Comedies, Screwball Comedies, Romantic Movies, Quirky Romance",
https://www.netflix.com/title/81131656,"Sanya Malhotra, Abhimanyu Dassani",https://occ-0-102-1723.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABY71v4iMA16z0qBHXkloIO1arbClfYFpElnJXHWQwjykDovydI5KUPbD-fjIKtivfsFLZtLQxdL7S6mXM7fdx82CrRyQokh0abfLNJ0lYf9_GXZN-vssiDd9HXWY.jpg?r=70c,81131656,"Charming, Quirky, Heartfelt, Feel-Good, Romantic",Meenakshi Sundareshwar,166,"When two newlyweds must live apart due to a unique job prospect, their long-distance marriage and extended family make for both hassles and hilarity.","Romantic Comedies, Indian, Hindi-Language Movies, Comedies, Romantic Movies, Quirky Romance",
